cal_dt,rtl_week_beg_dt,TOT_GMB_PLAN,nonpaid_session,seo_session,crm_clicks,pla_spend,pla_impressions,pla_clicks,pla_igmb,pla_inorb,pla_iab,pla_norb,pla_ab,pla_irev,pla_trans_cnt,text_spend,text_impressions,text_clicks,text_igmb,text_inorb,text_iab,text_norb,text_ab,text_irev,text_trans_cnt,epn_spend,epn_clicks,epn_igmb,epn_inorb,epn_iab,epn_norb,epn_ab,epn_irev,epn_trans_cnt,app_spend,app_impressions,app_clicks,app_igmb,app_inorb,app_iab,app_norb,app_ab,app_irev,app_trans_cnt,social_spend,social_impressions,social_clicks,social_igmb,social_inorb,social_iab,social_norb,social_ab,social_irev,social_trans_cnt,display_spend,display_impressions,display_clicks,display_igmb,display_inorb,display_iab,display_norb,display_ab,display_irev,display_trans_cnt
2020/4/28,2020/4/26,135041461.85,41563058.00,3109422.00,18688042.00,271293.70,575921628.00,6416524.00,11688041.76,28241.99,38233.28,32303.00,51937.00,1103256.17,271867.00,35126.37,12852355.00,379048.00,1096642.35,3869.90,5156.34,4586.00,7025.00,111823.00,27526.00,242602.95,3156438.00,7552028.23,8683.67,12678.30,10689.00,19827.00,689315.02,223843.00,2884.63,420645.00,28087.00,43674.60,66.41,68.14,68.00,176.00,34939.68,401.00,59561.50,10412548.00,506372.00,357999.34,18.40,30.42,184.00,360.00,34751.04,44804.00,29830.49,17789758.00,197888.00,1170782.36,486.44,496.89,281.00,434.00,104699.56,6469.00
2020/4/29,2020/4/26,138311646.77,41885395.00,3132253.00,18567293.00,289572.85,626149187.00,6865365.00,12536222.83,30583.08,40980.60,34971.00,55393.00,1194845.63,290448.00,33654.63,12596740.00,368911.00,1110584.92,3822.39,5110.06,4554.00,6993.00,112621.75,27982.00,247230.67,3226814.00,7772595.73,8899.90,13074.46,10898.00,20311.00,723092.18,232518.00,2903.17,386978.00,24155.00,14413.20,25.90,26.94,27.00,90.00,11530.56,224.00,59117.54,10154690.00,511250.00,393026.54,14.80,29.01,148.00,356.00,38911.50,52120.00,47559.95,28928374.00,311289.00,1530258.66,786.78,804.33,456.00,713.00,136611.40,9172.00
2020/4/30,2020/4/26,141249642.11,42068664.00,3114167.00,19027830.00,281164.58,617820418.00,6695031.00,12370672.25,30107.00,40310.63,34397.00,54399.00,1167704.11,285239.00,46177.25,15053065.00,455757.00,1269935.70,4363.36,5750.68,5188.00,7793.00,129241.79,32803.00,248377.90,3124010.00,7751550.16,8666.18,12635.81,10678.00,19755.00,723386.38,234722.00,3234.82,404342.00,28989.00,28978.99,57.58,59.24,59.00,154.00,23183.19,326.00,65196.06,10998778.00,623808.00,453019.61,16.40,33.61,164.00,416.00,45032.92,59860.00,36102.73,24514985.00,255048.00,1051781.83,548.32,561.71,328.00,524.00,105403.28,7691.00
2020/5/1,2020/4/26,135786635.63,40950399.00,2950841.00,18755188.00,245332.48,578982885.00,6196879.00,10968516.71,28070.18,37486.55,32043.00,50415.00,1050942.58,256717.00,44705.10,14671011.00,438636.00,1200561.53,4212.11,5602.58,5050.00,7709.00,122291.78,31495.00,243389.40,3227135.00,7494696.75,8250.17,12077.58,10081.00,18760.00,698071.90,226000.00,3058.15,460892.00,31470.00,36523.65,71.31,73.31,73.00,206.00,29218.92,418.00,53502.16,13642020.00,563942.00,453997.97,19.20,31.22,192.00,368.00,45433.96,59568.00,43440.20,30112451.00,354612.00,1230675.39,638.56,653.04,383.00,593.00,114147.76,8245.00
2020/5/2,2020/4/26,120515935.41,38096472.00,3039326.00,16428626.00,246841.03,601419450.00,6667272.00,11284142.85,28781.85,38998.04,32818.00,52682.00,1086035.98,269345.00,45515.55,15074357.00,461792.00,1211706.19,4372.09,5846.81,5243.00,8072.00,123697.91,33253.00,171465.23,3043388.00,6057098.32,7538.20,10944.36,8756.00,15791.00,562348.37,171094.00,3163.45,454275.00,31279.00,33944.09,79.10,80.96,81.00,233.00,27155.27,647.00,52125.86,13757770.00,506176.00,201677.93,6.80,11.99,68.00,144.00,20440.46,27788.00,42316.28,28340403.00,328353.00,1350852.95,661.46,676.62,383.00,605.00,117084.40,7750.00
2020/5/3,2020/5/3,128610795.04,38408038.00,3226026.00,15674711.00,273679.57,649103926.00,7371374.00,12911418.13,31093.32,42271.86,35478.00,57236.00,1216127.53,300245.00,51696.90,16942997.00,520045.00,1352535.27,4817.39,6425.33,5806.00,8873.00,137609.14,36023.00,185600.20,3219252.00,6429921.90,7825.27,11499.62,8892.00,16394.00,596350.82,175711.00,3077.70,505793.00,34366.00,35996.72,104.51,105.62,107.00,229.00,28797.38,511.00,52646.04,15139686.00,535142.00,226664.40,4.00,8.37,40.00,104.00,22889.19,29172.00,42302.66,27874194.00,319846.00,1178625.63,628.10,642.44,365.00,575.00,112855.12,7957.00
2020/5/4,2020/5/3,140679215.24,43860219.00,3246932.00,21315118.00,261459.06,605134197.00,6691613.00,12358774.95,29382.88,39633.55,33660.00,53911.00,1163996.24,284620.00,49209.97,16220182.00,499104.00,1318829.71,4591.58,6118.28,5476.00,8369.00,134966.64,34740.00,207631.94,2917124.00,6333750.99,7103.45,10347.92,7267.00,13039.00,567940.50,151118.00,3012.81,459072.00,29981.00,33850.53,87.48,89.28,90.00,210.00,27080.42,486.00,70486.28,18797272.00,721818.00,386108.25,18.40,32.61,184.00,392.00,38669.79,51532.00,48708.16,34717031.00,347106.00,1417179.28,789.58,806.52,473.00,721.00,130563.32,8180.00
2020/5/5,2020/5/3,139589992.40,41641694.00,3148358.00,18833842.00,246255.67,572162834.00,6388888.00,11703120.45,27766.77,37214.00,31810.00,50481.00,1097450.89,268530.00,49669.59,16717903.00,513312.00,1336770.12,4536.63,6102.64,5436.00,8413.00,134425.81,34803.00,168599.36,2843370.00,5718998.98,6635.50,9549.54,6709.00,11636.00,516696.98,130885.00,2945.56,400968.00,26288.00,33563.85,73.22,74.47,75.00,171.00,26851.08,415.00,51718.92,13392748.00,637200.00,533203.85,18.40,40.26,184.00,504.00,53156.20,68264.00,48530.72,29571250.00,353360.00,1228759.40,749.24,765.09,447.00,679.00,118144.57,8245.00
2020/5/6,2020/5/3,136804308.94,41134652.00,3082200.00,18370672.00,250984.79,580944596.00,6340647.00,11682832.92,27860.76,37284.25,31902.00,50515.00,1098588.11,267261.00,49037.95,16256253.00,501840.00,1322236.11,4537.48,6017.93,5442.00,8214.00,134301.99,34642.00,161197.48,2895670.00,5570255.46,6616.51,9345.83,6777.00,11539.00,507802.92,132903.00,2961.83,372578.00,23517.00,29615.10,67.33,69.19,69.00,191.00,23692.08,417.00,62870.94,13368300.00,625166.00,497912.33,22.00,43.31,220.00,532.00,50254.77,64720.00,49553.60,33818901.00,367436.00,1214699.80,776.28,791.51,475.00,698.00,117355.36,7964.00
2020/5/7,2020/5/3,126773745.44,40474952.00,2958135.00,18116712.00,240056.94,575662548.00,6169932.00,11000597.57,26363.18,35211.86,30189.00,47665.00,1043210.70,253630.00,53494.40,15545001.00,497504.00,1339679.65,4388.68,5880.01,5238.00,8047.00,133870.82,34471.00,139944.42,2715956.00,5146516.28,6093.35,8661.43,6149.00,10654.00,465545.05,122332.00,2058.56,236809.00,15447.00,17136.14,30.27,31.72,31.00,137.00,13708.91,283.00,72158.56,14803896.00,704342.00,555068.20,70.80,117.79,708.00,1396.00,56743.94,72716.00,46278.40,30396878.00,337037.00,1138867.69,623.44,637.78,380.00,590.00,109563.26,7352.00
2020/5/8,2020/5/3,125976920.66,40664564.00,2939509.00,18662728.00,217653.96,555221400.00,5927151.00,9854066.03,23650.74,31638.59,27058.00,42795.00,929239.00,230630.00,61974.52,17552707.00,565199.00,1412955.82,4579.33,6050.00,5476.00,8262.00,139458.20,36501.00,151703.39,2846112.00,4909865.17,5685.32,8109.31,5759.00,9941.00,444356.71,120288.00,1497.70,170377.00,11063.00,15690.91,19.47,20.44,20.00,116.00,12552.73,294.00,75971.48,13826262.00,640480.00,420249.38,62.40,112.67,624.00,1360.00,43471.85,54488.00,49757.58,32175538.00,374796.00,1424418.74,644.54,658.40,391.00,594.00,113617.51,8085.00
2020/5/9,2020/5/3,114204527.33,37419280.00,2933430.00,16019565.00,218327.01,572624421.00,6303174.00,10085043.06,24037.86,32416.90,27459.00,43828.00,939718.23,240078.00,70866.45,20022697.00,650004.00,1492888.23,4965.18,6687.22,5928.00,9172.00,148334.00,40049.00,137954.20,2768020.00,4603924.46,5328.14,7644.87,5306.00,9395.00,426680.48,113706.00,1192.17,110203.00,7319.00,13167.29,25.29,26.05,26.00,92.00,10533.83,236.00,77224.62,14401614.00,653468.00,409094.45,80.00,137.10,800.00,1636.00,41479.54,51752.00,45683.82,27579862.00,330883.00,1075932.57,614.50,627.75,361.00,555.00,103680.19,7955.00
2020/5/10,2020/5/10,116582705.32,36275548.00,2926335.00,14789495.00,224420.01,586737823.00,6390136.00,10427822.21,23029.88,31514.22,26300.00,42839.00,981113.93,241054.00,66836.14,19030799.00,623738.00,1446576.17,4666.66,6225.67,5569.00,8521.00,147267.39,38251.00,136752.21,2717753.00,4612064.96,4926.46,7173.80,4954.00,8877.00,427520.66,115327.00,1574.16,218198.00,12983.00,18526.04,30.22,31.32,31.00,128.00,14820.83,319.00,75111.02,15770232.00,623624.00,395893.36,58.80,110.16,588.00,1340.00,38845.99,47840.00,42806.38,25307393.00,314524.00,1086640.39,552.72,566.38,327.00,527.00,106915.29,7247.00
2020/5/11,2020/5/10,131711351.16,43194245.00,3158339.00,20726739.00,235155.36,577062964.00,6225407.00,10974662.41,24642.40,33227.70,28258.00,45301.00,1030142.51,252295.00,61019.47,18249330.00,587679.00,1424615.93,4725.03,6305.20,5617.00,8557.00,152777.16,36399.00,159843.89,2923147.00,5335011.37,6124.81,8866.47,6165.00,10878.00,509150.75,123685.00,4854.07,403672.00,29949.00,52485.82,103.16,106.41,108.00,334.00,41988.65,703.00,88244.88,16058846.00,706214.00,373788.95,60.00,111.63,600.00,1356.00,37882.08,46668.00,42834.58,26685521.00,263440.00,980740.96,531.74,545.67,347.00,551.00,93391.10,7144.00
2020/5/12,2020/5/10,133371681.60,41202181.00,3105355.00,18108066.00,223800.27,569644017.00,6213434.00,11013677.58,24790.90,33188.85,28406.00,44988.00,1031312.34,248493.00,50860.47,16838287.00,532745.00,1341721.54,4174.57,5624.61,5006.00,7734.00,135704.67,34871.00,168069.23,2948238.00,5477183.87,5966.08,8595.46,6018.00,10551.00,482256.15,120242.00,9046.88,700480.00,53488.00,78855.41,156.79,162.51,161.00,506.00,63084.33,1009.00,103529.94,19944722.00,699836.00,439298.01,56.40,109.40,564.00,1340.00,41836.51,47676.00,40454.85,22417958.00,236180.00,984559.66,519.76,530.01,324.00,474.00,89084.60,6434.00
2020/5/13,2020/5/10,133583493.70,40880212.00,3071385.00,17785996.00,226812.25,548118600.00,6048676.00,10717263.73,23512.90,31678.58,26932.00,43082.00,1003534.88,244222.00,63453.11,18547118.00,609622.00,1476164.99,4519.00,6034.91,5398.00,8252.00,147127.73,37515.00,155331.87,2875751.00,5431056.01,6053.17,8740.35,6049.00,10578.00,492825.64,121191.00,9456.90,740071.00,54331.00,74859.94,128.48,133.86,133.00,450.00,59887.95,902.00,130569.20,25176732.00,777558.00,351615.70,71.60,129.52,716.00,1564.00,35996.70,44428.00,40100.36,24931331.00,235180.00,974200.75,540.38,552.26,337.00,511.00,90418.49,6412.00
2020/5/14,2020/5/10,134059708.84,40862363.00,3082953.00,17725789.00,231722.97,573677829.00,6171468.00,10957691.70,24902.52,33130.35,28496.00,44712.00,1024555.99,246001.00,68268.31,18865237.00,612174.00,1458610.76,4531.02,6063.60,5401.00,8280.00,145717.89,37181.00,164716.25,2745230.00,5268566.67,5688.74,8116.64,5728.00,9838.00,475081.85,119300.00,9068.30,653019.00,47699.00,52294.79,83.74,87.46,86.00,322.00,41835.84,593.00,138287.60,24817094.00,789410.00,348602.90,76.40,127.76,764.00,1516.00,35520.78,43116.00,36265.01,20367974.00,223587.00,816672.70,502.60,514.82,321.00,493.00,78864.62,5996.00
2020/5/15,2020/5/10,128086209.95,40063944.00,2891944.00,17749567.00,213490.90,551014744.00,5830448.00,9959757.41,22841.34,30454.17,26117.00,41075.00,941013.53,223768.00,83246.98,20737328.00,657020.00,1597173.72,5094.87,6754.43,6071.00,9200.00,160756.17,39541.00,143350.18,2673782.00,4712776.69,5215.39,7534.59,5256.00,9208.00,431829.77,108506.00,9299.53,670764.00,50163.00,26661.84,43.83,45.42,45.00,168.00,21329.47,380.00,137554.76,22409020.00,728394.00,396837.46,64.80,113.16,648.00,1356.00,38079.09,41744.00,33513.78,17372059.00,211180.00,855668.64,437.04,447.69,280.00,436.00,81954.81,5737.00
2020/5/16,2020/5/10,116201911.61,37297129.00,2962588.00,15295173.00,223821.07,597502239.00,6597995.00,10631996.63,24078.48,32581.74,27495.00,44094.00,996991.91,243352.00,106336.57,23799957.00,800111.00,1808515.14,5905.39,7887.86,7048.00,10779.00,181552.65,46400.00,127361.06,2725033.00,4331382.12,4767.34,7072.36,4855.00,8765.00,407745.26,107611.00,9490.49,805766.00,60682.00,43632.54,78.84,81.46,81.00,283.00,34906.03,602.00,143774.62,23651014.00,803262.00,334713.55,64.80,112.06,648.00,1340.00,33996.79,42392.00,31043.47,16189835.00,191852.00,726527.48,366.12,374.18,228.00,346.00,73543.52,5347.00
2020/5/17,2020/5/17,127392748.30,38231816.00,3237430.00,15099486.00,248094.89,615305004.00,7061731.00,11903506.24,26037.82,35513.55,29733.00,48224.00,1113306.57,269259.00,65602.51,20131657.00,637641.00,1501089.42,4743.18,6385.72,5684.00,8800.00,150247.47,39628.00,153253.43,2952934.00,5000861.53,5406.57,7930.36,5426.00,9733.00,470863.37,120133.00,9412.71,813912.00,60541.00,67442.69,122.82,126.54,126.00,409.00,53954.15,932.00,140063.62,24973090.00,867502.00,334480.50,69.60,119.87,696.00,1432.00,34402.26,42868.00,41685.25,24473444.00,265852.00,974940.73,506.60,516.98,305.00,457.00,89898.56,6775.00
2020/5/18,2020/5/17,137497178.99,43460620.00,3220246.00,20116139.00,243102.78,608183388.00,6584547.00,11531427.01,25286.04,34102.75,28987.00,46450.00,1076044.74,257841.00,80398.59,20641911.00,659840.00,1735489.55,5124.51,6919.71,6091.00,9425.00,168917.25,41163.00,165741.94,2749273.00,5400072.84,5409.33,8100.79,5490.00,10104.00,481830.80,119043.00,16737.14,1365344.00,86942.00,90137.90,136.27,142.61,140.00,542.00,72110.32,1133.00,162532.52,28905188.00,924282.00,390600.58,65.20,113.83,652.00,1364.00,36466.61,41268.00,41635.78,25680462.00,271506.00,972861.76,666.48,677.89,410.00,577.00,89309.81,6788.00
2020/5/19,2020/5/17,137334728.05,41432602.00,3136392.00,18051115.00,227487.30,579341637.00,6210002.00,11174556.67,23875.60,31928.23,27354.00,43256.00,1029833.47,243976.00,51469.60,16208000.00,502777.00,1376400.71,3978.40,5334.28,4780.00,7325.00,136477.01,35149.00,165203.89,2723463.00,5536428.41,5616.98,8479.38,5734.00,10608.00,492084.18,123838.00,14106.69,988640.00,68686.00,71058.97,102.20,107.58,105.00,444.00,56847.17,896.00,168371.76,29481544.00,892258.00,341093.25,56.80,96.41,568.00,1148.00,34644.97,41948.00,43447.53,27321956.00,283267.00,970398.52,414.52,426.40,275.00,449.00,84460.51,6175.00
2020/5/20,2020/5/17,132760111.03,40448553.00,2998445.00,17506479.00,221632.90,544842739.00,5933366.00,10876205.53,23388.79,31175.79,26795.00,42182.00,1012224.28,237760.00,57935.11,16831175.00,528788.00,1273381.42,3344.58,4559.39,4019.00,6326.00,121199.16,31147.00,157937.47,2596948.00,5073386.22,5112.11,7527.27,5211.00,9275.00,458561.90,116225.00,9377.92,708454.00,48728.00,47016.21,77.95,80.99,80.00,314.00,37612.97,688.00,163103.46,29051640.00,868994.00,349510.98,52.00,94.07,520.00,1136.00,34511.17,40452.00,47364.27,27979243.00,294518.00,908164.49,494.16,503.93,318.00,461.00,108513.38,5872.00
2020/5/21,2020/5/17,130964442.10,40010029.00,2944247.00,17726149.00,222709.03,548178126.00,5822541.00,10347711.69,22582.08,30111.77,25864.00,40748.00,963696.92,230957.00,65995.44,17736922.00,565361.00,1321623.12,3381.08,4588.96,3988.00,6235.00,126043.00,31439.00,158141.22,2572099.00,5006483.30,4874.71,7118.89,4912.00,8715.00,451220.81,114045.00,9145.47,672298.00,42199.00,46726.69,72.15,75.19,74.00,298.00,37381.35,702.00,157790.66,27603408.00,893422.00,344283.31,43.20,82.54,432.00,1008.00,32828.78,41168.00,45465.75,27343393.00,301814.00,799971.38,482.16,492.27,309.00,457.00,73389.79,5487.00
2020/5/22,2020/5/17,121222723.06,39053959.00,2835433.00,16996225.00,203030.93,514935968.00,5551815.00,9242000.31,20613.28,27503.68,23591.00,37132.00,860229.33,204350.00,51083.01,14476088.00,466822.00,1228833.19,3588.54,4827.34,4168.00,6434.00,125727.86,30008.00,143473.61,2493465.00,4742720.44,4910.20,7207.69,5024.00,8969.00,428223.47,107551.00,9669.08,802230.00,51822.00,52298.53,85.82,89.05,88.00,312.00,41838.82,587.00,140536.98,26347968.00,848698.00,421651.67,28.40,54.08,284.00,660.00,40849.82,51524.00,42774.94,23298252.00,288481.00,666514.19,380.42,389.16,254.00,382.00,64984.78,4727.00
2020/5/23,2020/5/17,107839377.58,36612579.00,2868266.00,15149871.00,206667.14,552330447.00,6130491.00,9402999.00,21271.83,28611.93,24299.00,38642.00,887173.87,216908.00,30220.77,11690889.00,367883.00,911016.98,2608.58,3565.74,3045.00,4833.00,88723.15,23280.00,142714.40,2488850.00,4525659.88,4589.83,6728.15,4685.00,8473.00,413151.28,103473.00,9529.50,795056.00,52542.00,43022.21,61.34,65.06,63.00,282.00,34417.77,585.00,133010.80,25967490.00,760754.00,327405.44,8.00,14.56,80.00,176.00,32688.67,44044.00,35724.70,16475034.00,226084.00,697582.77,390.76,398.41,235.00,347.00,66018.64,4394.00
2020/5/24,2020/5/24,111908156.37,35575812.00,2932725.00,13749206.00,217525.12,581277413.00,6418631.00,9694158.45,21299.87,28970.48,24320.00,39279.00,923614.30,224015.00,34949.71,12432289.00,391634.00,935586.93,2715.93,3726.81,3168.00,5057.00,92737.51,24176.00,153056.04,2556868.00,4761924.24,4603.28,6811.93,4720.00,8583.00,435597.98,109760.00,9697.22,903712.00,56576.00,46749.63,87.78,91.09,90.00,292.00,37399.70,590.00,134962.88,27290004.00,802608.00,319820.19,10.00,15.46,100.00,180.00,32772.11,45712.00,36175.78,18349110.00,238354.00,850522.30,389.62,397.41,245.00,359.00,66716.68,4596.00
2020/5/25,2020/5/24,117331773.32,38638066.00,3073630.00,15987030.00,239529.34,597821124.00,6616701.00,10680696.57,22872.63,31102.53,26159.00,42275.00,998722.72,236561.00,85774.17,22446624.00,738081.00,1664230.18,4511.90,6176.81,5247.00,8310.00,172827.42,39003.00,153770.37,2556091.00,4998574.07,4844.94,7165.42,4971.00,9078.00,448303.85,111359.00,8784.23,750470.00,47758.00,50531.55,88.68,92.13,92.00,311.00,40425.24,612.00,124449.68,26384982.00,857548.00,390247.11,8.40,24.25,84.00,316.00,38619.29,52308.00,41576.83,20761490.00,271102.00,700189.58,472.00,482.31,287.00,438.00,64539.17,4658.00
2020/5/26,2020/5/24,129296914.30,41035562.00,3008668.00,18489038.00,226885.81,555655474.00,6182581.00,10729041.72,22563.22,30307.71,25868.00,41195.00,994796.29,228582.00,94578.01,22031482.00,728334.00,1951803.24,5155.25,7019.67,5977.00,9364.00,184758.40,40027.00,164199.03,2497355.00,5629311.67,5184.95,7666.25,5394.00,9740.00,490095.75,119267.00,9656.99,901291.00,50891.00,50362.28,103.38,106.69,106.00,307.00,40289.82,700.00,110296.54,22224354.00,826382.00,448119.19,11.20,24.31,112.00,304.00,43261.17,54960.00,44480.03,24369677.00,278347.00,892480.47,483.58,493.83,306.00,456.00,75023.16,5085.00
2020/5/27,2020/5/24,128553886.07,39378661.00,2923933.00,16695612.00,231620.17,557837845.00,6016034.00,10705705.57,22347.48,29901.65,25602.00,40538.00,986790.58,229309.00,38889.64,13352389.00,419502.00,1268166.17,3178.56,4305.86,3698.00,5751.00,117719.16,26710.00,158157.45,2438497.00,5588063.04,5733.37,8249.59,5940.00,10311.00,508188.08,123237.00,10107.19,864211.00,50403.00,46959.00,89.70,92.67,92.00,307.00,37567.20,650.00,121476.74,24112098.00,939472.00,469615.32,15.60,26.80,156.00,320.00,47040.85,59772.00,42997.19,23644179.00,273713.00,869234.69,509.42,517.96,325.00,450.00,71172.98,4724.00
2020/5/28,2020/5/24,129672103.44,39358209.00,2889450.00,16833219.00,228833.61,545582358.00,5944503.00,10558966.38,22676.04,30188.46,25977.00,40826.00,982981.77,225999.00,40618.30,13118152.00,419426.00,1181505.88,3149.71,4258.06,3655.00,5675.00,113216.60,26644.00,148695.67,2319280.00,5191813.25,5129.57,7508.40,5305.00,9375.00,463022.47,114860.00,10107.49,877547.00,53302.00,54861.16,112.12,115.43,115.00,336.00,43888.93,676.00,135085.76,26863872.00,1062104.00,560670.16,10.00,20.11,100.00,248.00,55066.21,66212.00,45717.10,25740705.00,308089.00,875485.56,574.42,585.21,354.00,512.00,76994.80,4996.00
2020/5/29,2020/5/24,120859689.86,37602135.00,2674317.00,16205114.00,209901.74,509527503.00,5421501.00,9373276.22,20667.18,27443.60,23651.00,36991.00,876505.32,202663.00,55423.41,13151849.00,436605.00,1185448.65,2981.39,4050.58,3468.00,5417.00,113410.78,25724.00,143032.84,2562725.00,4710700.92,5338.40,7542.82,5403.00,9345.00,437049.77,109916.00,9868.37,833474.00,50230.00,45069.98,87.79,90.89,90.00,304.00,36055.98,631.00,145468.46,28669952.00,1059216.00,493066.69,16.80,27.73,168.00,328.00,49407.65,60736.00,47025.28,27344330.00,326899.00,719142.92,567.64,576.79,347.00,481.00,69574.47,4871.00
2020/5/30,2020/5/24,106883032.46,34940048.00,2655534.00,14446241.00,215899.99,528367515.00,5762068.00,9364734.22,21083.85,28325.58,24079.00,38207.00,873727.78,207862.00,60950.71,12325910.00,426553.00,1127653.51,2873.66,3889.70,3350.00,5221.00,105789.62,23361.00,120601.20,2485068.00,4245779.15,4862.83,6931.13,5092.00,8781.00,388731.08,103310.00,10158.43,849924.00,54708.00,38337.47,62.40,65.15,64.00,259.00,30669.97,541.00,150964.66,29756040.00,1087144.00,453051.66,14.80,22.18,148.00,256.00,46397.62,58756.00,40046.19,25272478.00,304925.00,694196.10,441.18,451.63,260.00,413.00,61513.10,4675.00
2020/5/31,2020/5/31,114214338.11,34275867.00,2718543.00,13502969.00,239107.01,555485338.00,6073128.00,10329955.62,22486.59,30368.04,25695.00,41099.00,964926.96,228968.00,53211.07,11119152.00,387618.00,910965.55,2336.02,3257.31,2723.00,4442.00,87785.04,21414.00,136054.53,2399692.00,3662450.56,4446.84,6373.20,5029.00,8746.00,336242.64,108469.00,10165.34,1078990.00,65003.00,79919.92,92.69,97.19,95.00,434.00,63935.94,945.00,149632.28,34379890.00,1239420.00,477984.19,16.80,29.91,168.00,360.00,48730.50,62680.00,35288.62,21751934.00,245796.00,730467.47,443.36,451.62,277.00,398.00,66639.16,4182.00
2020/6/1,2020/5/31,124894483.16,39216831.00,2716820.00,18199787.00,221282.74,508745599.00,5411221.00,9934273.52,21774.32,28987.94,24977.00,39289.00,930203.18,216141.00,62154.09,14495843.00,488156.00,1320868.60,3195.43,4368.33,3707.00,5828.00,121976.83,26946.00,136432.98,2251579.00,876929.02,0.00,0.00,5352.00,9620.00,91015.72,113298.00,9328.36,1034656.00,56029.00,56229.23,108.29,112.36,111.00,357.00,44983.39,775.00,147825.14,37321598.00,1178602.00,538989.64,16.00,36.22,160.00,456.00,52739.28,62700.00,44590.03,27927488.00,290824.00,727831.66,546.22,556.12,336.00,481.00,65659.61,5195.00
